"Pass","Start S1","End S1","Start S2","End S2","Start S3","End S3",
426200,-4498.16,-3367.23,-2122.2,-2084.22,-1617.65,-1312.17,
426300,-4073.8,-3891.28,-2771.02,-1814.8,-1736.18,-1129.18,
426400,-4732.99,-3778.08,-3715.43,-25.1524,-1550.59,-1281.54,
426500,-4085.31,-3874.48,-2390.88,-1552.44,-1657.28,-1338.84,
426600,-5793.46,-3604.77,-2834.22,-2183.84,-1777.44,-1286.3,
426700,-4050.11,-3805.42,-2691.26,-1806.69,-1628.81,-1298.78,
426800,-3997.01,-3456.53,-2655.77,-1879.88,-1766.58,-1245.68,
426900,-4464.5,-3870.69,-2821.18,-2104.23,-1690.79,-845.093,
427000,-4668.26,-3491.67,-2444.92,-1628.04,-1797.76,-1342.68,
427100,-5082.96,-3287.35,-2964.6,-1552.29,-1637.83,-1397.63,
427200,-4048.82,-3795.4,-2848.19,-2337.23,-1623.98,-1116.21,
427300,-4508.21,-2893.69,-2221.61,-1681.82,-1690.59,-1204.03,
427400,-4527.95,-3560.08,-4076.24,-470.159,-1813.05,-1220.42,
427500,-4761.85,-3669.11,-3306.97,-1794.68,-1744.51,-1264.1,
427600,-4322.25,-3827.34,-2686,-1958.47,-1758.94,-1258.67,
427700,-4041.83,-3637.28,-2739.42,-2441.52,-1943.9,-1317.27,
427800,-4081.54,-3842.78,-2204.52,-2182.09,-1762.05,-1285.85,
427900,-4102.44,-3638.17,-2414.1,-2402.7,-1797.82,-1279.19,
428000,-4370.83,-2666.04,-2494.28,-2476.01,-1609.34,-1277.67,
428100,-4035.49,-2700.89,-2629.58,-2031.52,-1655.92,-1340.21,
428200,-4209.57,-3765.43,-2921.45,-1898.14,-1703.99,-1345.87,
428300,-4170.84,-2840.87,-2732.65,-930.07,-1588.19,-1306.96,
428400,-4131.93,-3763.05,-2689.96,-1261.05,-1770.42,-1304.39,
428500,-4007.47,-3936.46,-2420.05,-2155.53,-1649.75,-1212.23,
428600,-4015.01,-3967.72,-2734.81,-2123.3,-1660.41,-1352.87,
428700,-4189.08,-3915.78,-2707.6,-975.088,-1671.93,-1285.06,
428800,-4109.08,-3949.2,-2521.2,-1982.09,-2188.44,-1113.1,
428900,-4937.19,-3686.35,-2461.38,-1176.45,-1935.76,-1230.26,
429000,-4399.37,-3616.84,-2611.13,-2449.1,-1724.18,-1270.81,
429100,-4163.23,-3908.22,-2383.84,-1893.18,-1687.74,-1294.25,
429200,-3987.13,-3659.55,-2676.41,-2388.54,-1674.85,-1345.92,
429300,-4639.25,-3188.07,-4997.57,-1770.22,-1947.72,-654.658,
429400,-4385.73,-3843.27,-2359.09,-2336.49,-1701.67,-1227.57,
429500,-3982.29,-3735.48,-3559.05,-1765.08,-1761.53,-1271.79,
429600,-4118.18,-3716.46,-3879.68,-2199.72,-1725.79,-1271.67,
429700,-4241.32,-3358.62,-2908.7,-2658.92,-1810.87,-1258.36,
429800,-4592.31,-3475.2,-2259.7,-1926.39,-1706.41,-481.799,
429900,-5576.48,-1300.15,-3112.55,-1299.91,-1775.55,-1048.63,
430000,-4075.47,-3810.58,-5265.74,-16.8675,-1708.23,-1370.93,
430100,-4138.84,-3789.23,-2923.05,-2494.14,-1643.94,-1364.19,
430200,-4473.85,-3717.18,-5305.23,804.035,-1586.59,-1219.23,
430300,-4114.34,-3646.61,-2225.4,-1850.4,-1608.82,-981.344,
430400,-5163.75,-2556.53,-2209.11,-2157.67,-1641.54,-1201,
430500,-4143.7,-1672.15,-2184.52,-1952.93,-1591.89,-1193.7,
430600,-4059.4,-3626.45,-2067.26,-1916.73,-1760.29,-1396.24,
430700,-4445.03,-3716.52,-2453.79,-904,-1731.29,-1365.06,
430800,-4635.67,-3813.72,-2497.08,-2250.9,-1780.3,-1286.91,
430900,-4353.29,-3846.34,-6195.53,-855.165,-1603.66,-1335.51,
431000,-4121.05,-3738.27,-5330.55,-2370.06,-1804.14,-1275.28,
431100,-4198.06,-3755.27,-2779.05,-1978.76,-1584.72,-1287.46,
431200,-6573.14,-2680.22,-5108.71,-1654.93,-1567.34,-1382.27,
431300,-4127.33,-3882.42,-2040.87,-1917.97,-1572.17,-1393.61,
431400,-4089.7,-3762.4,-2556,-1955.21,-1730.95,-1167.67,
431500,-4227.58,-3433.6,-3555.82,-598.976,-1618.42,-1146.98,
431600,-4597.56,-3763.49,-2836.24,-1342.44,-1803.88,-1063.97,
431700,-4112.87,-3547.26,-6404.31,-1665.35,-1681.58,-1395.27,
431800,-4419.63,-3839.09,-3440.31,-1990.58,-1566.84,-1423.3,
431900,-4199.75,-3755.55,-2586.72,-2039.1,-1770.89,-1099.56,
432000,-4596.19,-3700.08,-2444.87,-1473.26,-1705.03,-1262.84,
432100,-4396.02,-3477.05,-4011.28,-2065.74,-2230.48,-1284.89,
432200,-4924.36,-3024.8,-2284.92,-2137.87,-1709.58,-1329.63,
432300,-4086.94,-3922.24,-3536.7,-264.518,-1596.67,-1381.3,
432400,-4167.76,-3890.56,-2577.48,-2449.19,-1801.03,-1117.63,
432500,-4078.4,-3509.84,-5247.91,1349.65,-1882.96,-1268.15,
432600,-4815.29,-3625.93,-2530.86,-2360.59,-1676.19,-1269.26,
432700,-4107.09,-3817.91,-3336.47,-830.498,-1619.89,-1147.64,
432800,-4321.66,-3796.85,-2994.57,-1728.5,-1578.82,-1321.31,
432900,-4201.84,-3676.7,-2527.6,-1749.58,-1733.43,-1278.14,
433000,-5226.4,-3729.71,-4282.58,-1385.43,-1639.05,-1358.72,
433100,-4409.49,-3473.17,-3430.65,-1454.86,-1662.44,-1382.3,
433200,-4580.88,-3752.7,-2176.55,-2066.78,-2070.98,-1222.64,
433300,-4229.29,-3531.66,-4728.21,-2085.91,-1577.73,-1308.76,
433400,-4164.6,-3563.32,-2428.65,-2126.76,-1661.84,-1331.18,
433500,-4434.73,-3687.64,-4149.62,-1092.7,-1666.16,-1378.42,
433600,-4456.16,-3671.18,-2358.77,-1752.66,-1661,-1335.63,
433700,-4239.82,-3621.5,-2944.77,-1168.66,-1553.58,-1253.52,
433800,-4652.42,-3632,-3075.24,-2075.13,-1652.39,-1360.41,
433900,-4075.19,-3923.91,-2332.19,-2236.15,-1664.06,-1096.44,
434000,-4253.72,-3572.24,-3185.46,-2163.46,-1666.41,-1255.03,
434100,-4124.06,-3512.95,-2788.29,-2218.49,-1656.79,-1227.21,
434200,-4290.19,-3850.33,-2244.81,-2106.8,-1756.05,-1333.15,
434300,-4270.14,-3924.88,-2823.39,-2052.17,-1670.63,-1209.12,
434400,-4026.93,-3674.26,-2135.14,-1798.74,-1993.25,-869.601,
434500,-4109.64,-3534.63,-3379.34,-1410.94,-1633.61,-1303.83,
434600,-4180.34,-3754.96,-2926.61,-2091.34,-1799.99,-1255.5,
434700,-4279.27,-3824.16,-2346.38,-2299.16,-1702.72,-1405.25,
434800,-4374.69,-3356.5,-2250.15,-2029.26,-1780.37,-1103.32,
434900,-4961.15,-3552.86,-2801.49,-1757.8,-1747.91,-1337,
435000,-4749.5,-3124.64,-2703.95,-640.085,-1718.31,-1221.31,
435100,-4340.6,-3566.61,-2174.2,-1862.08,-1663.46,-1192.87,
435200,-4038.63,-3918.19,-2678.49,-1340.12,-1725.61,-1294.73,
435300,-4246,-3750.63,-2306.8,-1032.59,-1656.72,-1301.28,
435400,-4347.17,-3761.13,-3006.01,-2167.26,-1674.65,-1353.1,
435500,-5843.14,-3023.52,-2572.33,-1830.74,-1644.47,-1230.12,
435600,-4395.85,-3544.07,-3698.28,-352.715,-1828.12,-1117.33,
435700,-5396.24,-2985.78,-3299.58,-1878.91,-1597.33,-1296.23,
435800,-4117.98,-3426.84,-5056.26,1840.78,-1974.79,-1388.23,
435900,-4034.62,-3735.46,-2161.34,-2148.25,-1589.05,-1290.23,
436000,-4748.7,-3624.09,-2767.31,-2003.05,-1672.68,-1385.46,
436100,-3992.16,-3981.72,-2700.47,-692.288,-1675.76,-932.044,
436200,-4114.62,-3534.15,-2374.63,-2246.48,-1587.91,-969.996,
436300,-4286.66,-3626.62,-2665.96,-1940.73,-1684.94,-1374.27,
436400,-5214.6,-3806.94,-3319.77,-1222.64,-1603.43,-1311.52,
436500,-4482.89,-3854,-2685.58,-2153.75,-1691.1,-1361.16,
436600,-4021.77,-3567.24,-2779.44,-2239.45,-1966.63,-1332.15,
436700,-4569.07,-3386.58,-2351.78,-2115.53,-1753.83,-1319.97,
436800,-4070.77,-3748.67,-2795.99,-1251.35,-1692.07,-1290.45,
436900,-4328.48,-3867.45,-6227.86,168.98,-1719.17,-1328.27,
437000,-4101.99,-3558.32,-2144.2,-1664.37,-1786.98,-1264.47,
437100,-4368.28,-3108.56,-2219.58,-2132.46,-1562.55,-1286.26,
437200,-4069.26,-3718.92,-2914.66,-1777.06,-2096.24,-1200.99,
437300,-4131.58,-3855.97,-4252.82,-2280.27,-1606.28,-1142.3,
437400,-4239.78,-3806.36,-2465.56,-2039.85,-2026.89,-1072.16,
437500,-4280.58,-3909.4,-4822.3,1217.96,-1647.49,-1386.06,
437600,-5955.95,-3122.63,-2202.63,-2117.22,-1695.33,-1355.98,
437700,-4045.24,-3747.76,-2369.81,-2175.34,-1707.18,-1177.32,
437800,-5446.03,-3517.82,-2901.06,-2132.52,-1965.21,-1215.25,
437900,-4016.07,-3859.31,-3243.89,-866.503,-1553.79,-1299.73,
438000,-3995.72,-3930.32,-2768.93,-2218.31,-1604.87,-1304.41,
438100,-4157.03,-3760.86,-2460,-2143.43,-1635.05,-1241,
438200,-4455.99,-3892.52,-4348.2,-1738.32,-1663.67,-1377.25,
438300,-4115.51,-3737.79,-3899.46,-1199.84,-1658.15,-1334.54,
438400,-4695.61,-3651.71,-3057.99,-1875.78,-1972.91,-1257.69,
438500,-4190.8,-3726.8,-2465.55,-2148.6,-1678.09,-1274.09,
438600,-4187.95,-3652.36,-2523.52,-1454.41,-1669.39,-1249.66,
438700,-4138.11,-3804.01,-5341.94,1605.98,-1590.49,-1363.5,
438800,-4794.6,-2425.65,-2124.52,-2077.29,-1635.82,-1255.11,
438900,-5075.5,-3863.04,-2528.31,825.908,-1742.67,-1374.21,
439000,-4436.56,-3632.81,-3243.42,-1490.9,-1708.18,-1319.22,
439100,-4151.15,-3937.3,-2464.88,-1900.8,-1589.45,-1400.69,
439200,-5587.67,-3076.97,-4002.12,1976.85,-1752.58,-1339.96,
439300,-4101.45,-3814.62,-2120.62,-1709.8,-1696.58,-1278.79,
439400,-4394.93,-3753.69,-2334.01,-1892.5,-1764.09,-1260.61,
439500,-4074.01,-3827.26,-2448.4,-2307.82,-1776.98,-1256.36,
439600,-5132.88,-3570.16,-3716.86,233.013,-1817.69,-1247.27,
439700,-4090.19,-3823.97,-2575.82,-1861.37,-1803.23,-1281.96,
439800,-4183.75,-3521.07,-2654.34,48.3605,-1693.04,-1216.79,
439900,-4038.49,-3948.74,-2403.73,-1863.44,-1697.82,-1271.05,
440000,-5718.1,-3560.07,-2263.51,-2010.05,-1658.13,-1175.05,
440100,-4301.2,-3836.69,-3376.2,-1789.49,-1857.78,-1295.93,
440200,-4082.32,-3921.16,-4786.68,-1713.38,-1635.26,-1322.04,
440300,-5295.6,-3052.42,-2444.93,-1753.81,-1663.3,-1350.3,
440400,-4097.08,-3671.71,-2615.49,-1973.64,-1589.25,-1331.5,
440500,-4349.31,-3690.37,-2546.36,-2321.73,-1679.28,-1291.76,
440600,-4846.01,-2499.49,-3266.5,-1815.09,-1704.06,-1300.82,
440700,-4195.81,-3646.33,-2991.47,-920.677,-1730.16,-1394.61,
440800,-4255.08,-3432.6,-2693.93,-1996.8,-1668.92,-1348.23,
440900,-4010.11,-3736.56,-2871.77,-1903.03,-1709.84,-1186.15,
441000,-4412.74,-3769.81,-2686.47,-2337.89,-1974.51,-1336.9,
441100,-4208.92,-3749.18,-5145.63,-1481.21,-1652.09,-1290.68,
441200,-4114.77,-3647.31,-3030.29,-2421.82,-1590.52,-1398.17,
441300,-4442.51,-2461.6,-3452.39,-1643.8,-1607.75,-1298.34,
441400,-4361.83,-2696.95,-3744.83,-1078.63,-1619.75,-1289.29,
441500,-3995.61,-3947.61,-3552.72,-1965.4,-1723.48,-1192.6,
441600,-4308.29,-3434.97,-2643.1,1885.91,-1797.9,-1183.45,
441700,-4312.97,-3701.23,-6352.62,1868.99,-1687.67,-1333.97,
441800,-4008.37,-3765.53,-2892.21,-203.076,-1573.7,-1304.12,
441900,-4084.52,-3987.91,-3082.96,-1275.43,-1608.16,-1348.13,
442000,-4415.22,-3731.82,-3077.26,-1925.49,-1834.43,-1232.44,
442100,-4211.36,-3654.52,-3813.08,-2070.32,-1640.36,-1410.78,
442200,-4244.82,-3824.17,-2831.39,-641.866,-1838.79,-1309.46,
442300,-4469.2,-3798.38,-4232.91,-2051.6,-1709.17,-1264.85,
442400,-5370.59,-2995.35,-2211.89,-1848.4,-1618.52,-1245.28,
442500,-4248.67,-3473.98,-2507.15,-1163.05,-1706.94,-1345.17,
442600,-3981.79,-3963.18,-3562.53,548.873,-1815.13,-1103.86,
442700,-4298.41,-3460.41,-2680.09,-2562.58,-1873.31,-1320.82,
442800,-4298.43,-3879.32,-2323.39,-2276.39,-1667.01,-1385.55,
442900,-4035.95,-3723.2,-2387.17,-2005.83,-1751.36,-1365.8,
443000,-4521.09,-3680.57,-6439.61,835.297,-1826.87,-1282.34,
443100,-4319.84,-3357.36,-3285.15,-2108.58,-1717.13,-1347.58,
443200,-4255.15,-3244.22,-2447.98,-1857.11,-1769.19,-1322.56,
443300,-4662.01,-3531.45,-6505.59,1317.84,-2741.11,-114.148,
443400,-4425.35,-3783.34,-2414.09,-2346.05,-1618.33,-1312.9,
443500,-4468.05,-3144.16,-2961.5,-2034.53,-1716.36,-1017.22,
443600,-4321.77,-3770.31,-5067.75,-498.77,-1591.08,-1271.56,
443700,-4257.26,-3110.63,-2944.28,-1178.54,-1816.7,-999.672,
443800,-4358.17,-3779.01,-6339.25,-361.062,-1628.74,-1189.15,
443900,-4141.02,-3798.4,-3135.49,-1416.57,-1558.64,-1277.94,
444000,-4386.66,-3857.96,-2992.8,1689.62,-1760.49,-1404.28,
444100,-5118.06,-3433.65,-2823.68,-2454.94,-1639.62,-1116.01,
444200,-4203.46,-2836.81,-2857.23,-2151.35,-1569.74,-1347.68,
444300,-4282.67,-3576.78,-2623.88,-2601.14,-1721.56,-1313.85,
444400,-4713.9,-3602.77,-2434.83,-2270.15,-1848.36,-1296.19,
444500,-4409.25,-3797.05,-2484.4,-1459.69,-1782,-1265.38,
444600,-4116.72,-3684.3,-2747.14,-2187.59,-1731.72,-1118.06,
444700,-4093.64,-3455.33,-4061.39,-1791.6,-1587.37,-1378.82,
444800,-4264.73,-3641.34,-3129.95,-634.114,-1716.8,-1279.94,
444900,-4120.55,-3628.68,-4037.51,-1528.38,-1753.23,-1120.36,
445000,-4186.42,-3771.03,-5791.35,65.3601,-1741.55,-1214.52,
445100,-4312.4,-3520.56,-2533.66,-1351.79,-1719.98,-1153.33,
445200,-4175.02,-3804.32,-1935.5,-1748.1,-1648.28,-1145.11,
445300,-4196.33,-3479.24,-2505.86,-2101.85,-1686.11,-1228.62,
445400,-4298.7,-3672.53,-3569.62,475.725,-1614,-1064.85,
445500,-4151.14,-3604.89,-2580.27,-323.984,-1719.1,-1345.39,
445600,-4558.49,-3381.59,-2818.12,-1269.58,-1807.6,-1102.92,
445700,-4348.73,-3864.8,-4486.06,887.529,-1762.99,-1048.04,
445800,-4629.63,-3489.31,-2657.99,-2302.68,-1859.61,-1279.6,
445900,-4141.06,-3488.32,-2591.5,-2465.58,-1551.58,-1318.19,
446000,-4367.17,-3751.87,-4348.64,113.68,-1635.45,-1382.74,
446100,-4695.62,-3580.69,-3963.58,1866.66,-1811.38,-1134.06,
446200,-5365.44,-3451.93,-3563.13,-688.298,-1548.38,-1185.14,
446300,-4148.54,-3735.81,-2525.8,-555.448,-1638.36,-1287.2,
446400,-4486.87,-2704.54,-2252.7,-1480.35,-1743.14,-889.428,
446500,-4350.08,-3560.15,-3114.53,-1698.86,-1658.78,-1127.85,
446600,-4015.95,-3585.36,-2638.34,-1856.83,-1584.4,-1295.12,
446700,-4024.46,-3919.2,-2378.17,-111.1,-1704.07,-1217.36,
446800,-5457.27,-3863.53,-3279.34,-905.538,-1834.58,-1191.47,
446900,-5263.89,-1503.84,-1865.45,-1714.61,-1616.34,-1365.78,
447000,-4083.31,-3889.68,-2332.37,-1675.96,-1577.24,-1413.42,
447100,-4563.72,-3546.92,-2265.8,-2157.79,-1777.96,-1340.12,
447200,-4131.89,-3927.73,-2854.96,-2165.69,-1678,-1312.02,
447300,-5013.46,-3394.31,-2778.42,-1817.04,-1740.83,-1353.31,
447400,-4413.24,-3299.12,-2272.97,-2036.2,-1689.19,-1213.11,
447500,-4052.23,-3790.59,-2042.34,-1894.29,-1842.79,-1333.53,
447600,-4119.75,-3631.77,-3390.13,-1215,-1693.08,-1285.94,
447700,-4493.29,-3561.39,-2752.92,-1198.64,-1655.56,-1262.95,
447800,-4334.82,-3797.91,-2258.98,-1947.85,-1737.51,-1311.62,
447900,-4202.68,-2589.56,-2897.7,-2469.6,-1690.52,-1380.26,
448000,-4930.7,-3291.22,-5064.75,-274.269,-1948.66,-1216.8,
448100,-4316.59,-3747.97,-2739.55,12.4158,-1642.06,-1371.33,
448200,-4536.08,-3914.8,-2323.99,-1890.33,-1601.56,-1291.35,
448300,-4532.63,-3664.88,-2140.28,-1900.87,-1624.55,-1377.18,
448400,-4006.89,-3928.84,-4270.52,1919.41,-1606.94,-1356.15,
448500,-4384.77,-3794.95,-3069.55,-2320.4,-1626.49,-1278.37,
448600,-4071.54,-3873.26,-2237.26,-1087.98,-1697.11,-703.248,
448700,-4350.27,-3629.51,-2641.15,-2013.97,-1712.96,-1343.4,
448800,-4173.97,-3820.02,-4312.58,-1422.34,-1652.49,-1302.48,
448900,-4462.48,-3581.05,-2482.84,-2452.44,-1656.81,-1304.65,
449000,-4218.51,-3633.08,-2806.84,-2295.87,-1753.65,-1218.48,
449100,-4166.39,-3912.95,-2236.2,-1911.84,-1629.72,-1379.22,
449200,-4124.44,-3791.12,-3219.9,-2133.73,-1772.79,-1285.68,
449300,-4299.42,-3780.94,-5770.41,-21.9925,-1938.58,-1261.1,
449400,-4153.12,-3845.64,-2716.13,-2431.07,-1669.97,-1145.07,
449500,-4202.25,-3833.47,-2307.37,-1646.32,-1671.9,-1165.43,
449600,-4400.89,-3762.28,-2628.24,-2098.28,-1687.84,-1260.61,
449700,-5883.94,-3452.33,-6270.07,-1440.71,-1934.53,-1267.52,
449800,-5356.62,-2472.93,-2818.3,-1615.05,-1632.82,-1269.52,
449900,-4228.71,-3394.04,-2157.31,-1699.67,-1586.32,-1321.52,
450000,-4138.34,-3523.47,-3432.71,-1573.2,-1708.41,-1056.36,
450100,-4226.59,-2697.87,-3832.63,-1140.18,-1647.38,-1311.48,
450200,-4758.76,-3701.14,-2552.26,-2138.57,-1615.67,-1353.39,
450300,-5187.35,-3583.92,-2340.27,-2025.24,-1629.35,-1272.9,
450400,-4474.17,-2286.49,-2421.63,-1329.64,-1703.9,-1282.11,
450500,-4861.01,-3548.85,-2353.19,-2347.17,-1700.43,-1234.72,
450600,-4242.16,-3880.41,-2215.52,-2146.8,-1713.1,-1210.09,
450700,-4668.78,-3661.16,-3004.62,-1395.24,-1722.89,-1315.68,
450800,-4304.2,-3457.7,-5217.96,-2003.79,-1952.81,-1220.05,
450900,-4076.97,-2475.05,-2435.86,-2336.45,-1686.54,-1292.82,
451000,-4858.29,-3811.86,-2332.31,-2161.25,-1688.57,-544.088,
451100,-4318.44,-3837.95,-2870.5,-1244.42,-1769.9,-1249.59,
451200,-4029.62,-3781.24,-2439.5,-1759.59,-1882.77,-1058.89,
451300,-4073.83,-2526.92,-2483.11,-1918.33,-1665.27,-1198.48,
451400,-4114.52,-3542.01,-2542.26,-2528.33,-1754.64,-1324.9,
451500,-4064,-3342.08,-3761.19,1043.47,-1663.61,-1160.98,
451600,-4230.38,-3376.55,-2637.44,-2023.97,-1653.18,-1281.17,
451700,-4299.85,-3628.53,-2478.01,-1817.06,-1814.24,-1222.08,
451800,-4043.4,-3673.61,-5497.71,-603.776,-1564.01,-1400.79,
451900,-4061.58,-3716.19,-2565.92,-1967.33,-1568.74,-1354.02,
452000,-4016.76,-3700.41,-3628.77,-1597.33,-1731.05,-1356.06,
452100,-4224.91,-3716.87,-2236.93,-2217.42,-1821.5,-1393.98,
452200,-4452.74,-3804.11,-3456.36,-1824.89,-1677.79,-1396.53,
452300,-4184.78,-3733.69,-2637.79,-2324.53,-1678.83,-1204.49,
452400,-4798.08,-3742.58,-2317.07,-2270.35,-1752.77,-1374.4,
452500,-5944.42,-2865.28,-2452.33,-2313.75,-1645.8,-1265.88,
452600,-4193.6,-3813.43,-2297.88,-1973.55,-1708.32,-1313.23,
452700,-4158.12,-3821.03,-2362.56,-1912.36,-1677.37,-1403.32,
452800,-4865.49,-3718.43,-6233.35,-19.3138,-1581.01,-1165.68,
452900,-4221.05,-3562.55,-2264.99,-2133.49,-1745.29,-1205.71,
453000,-4705.33,-3735.84,-2064.08,-2024.95,-1611.56,-1161.8,
453100,-4120.92,-3746.54,-2530.66,-1984.73,-1926.24,-1106.16,
453200,-4467.07,-3556.01,-2433.27,-1730.59,-1600.07,-1297.72,
453300,-4117.68,-3305.95,-2409.62,-2156.58,-1636.72,-1198.12,
453400,-4133.37,-3506.77,-2791.29,-2389.75,-1743.33,-1390.78,
453500,-5646.97,-3664,-2636.33,-2122.69,-1551.6,-1352.3,
453600,-4125.07,-3820.48,-2717.99,-1429.96,-1674.59,-1136.27,
453700,-3997.05,-3894.15,-2067.2,-2028.23,-1715.9,-1299.33,
453800,-4531.29,-2811.72,-4115.14,1874.33,-1745.54,-1282.56,
453900,-4230.86,-3734.35,-2831.64,-2094.69,-2056.96,-1349.58,
454000,-4197.48,-3738.45,-6376.63,2073.03,-1587.87,-1313.58,
454100,-4080.78,-3814.28,-4933.34,-1267.95,-1763.74,-1251.74,
454200,-4904.77,-3318.74,-2255.4,-2178,-1634.93,-1284.62,
454300,-4204.35,-3635.46,-2096.36,-1826.15,-1753.4,-1339.94,
454400,-4458.46,-3382.19,-2540.16,-2528.87,-1736.67,-958.524,
454500,-4402.42,-3873.1,-3161.66,1463.94,-1644.51,-1319.19,
454600,-4009.25,-3700.67,-2523.64,-2322.37,-1643.17,-1172.44,
454700,-4475.6,-3894.68,-2429.1,-2154.2,-1654.59,-1312,
454800,-4139.1,-3776.07,-2172.53,-1204.24,-1801.04,-963.267,
454900,-4206.61,-3484.69,-3236.62,57.0981,-1779.77,-1179.08,
455000,-4155.91,-3843.75,-2273.88,-1836.34,-1593.76,-1297.37,
455100,-4308.73,-3509.61,-2157.81,-1908.65,-1687.58,-1343.92,
455200,-4508.48,-3787.04,-3350.02,1138.41,-1616.79,-1315.2,
455300,-4211.02,-3949.48,-2326.22,-2188.39,-1652.74,-1251.91,
455400,-4630.22,-2985.69,-3818.23,-843.391,-1705.45,-1282.63,
455500,-4382.6,-3242.86,-2848.63,-2493.95,-1576.52,-1306.01,
455600,-4018.74,-3816.15,-6422.64,1734.71,-1644.86,-1325.37,
455700,-4019.72,-3870.83,-2616.13,-1703.04,-1705.08,-1320.24,
455800,-4504.3,-3902.31,-2092.82,-2023.07,-1583.72,-1267.68,
455900,-4126.28,-3867.43,-2512.82,-2165,-1760.83,-1250.21,
456000,-5305.37,-3542.92,-2334.86,-2127.17,-1607.5,-1328.27,
456100,-4259.36,-3734.94,-4161.09,-2047.65,-1628.86,-1337.48,
456200,-6060.23,-1241.08,-5262.6,-1436.6,-2014.69,-1277.77,
456300,-4068.61,-3658.64,-2623.8,-959.445,-1743.2,-1227.16,
456400,-4301.35,-3707.07,-3219.83,-199.682,-1896.67,-1302.94,
456500,-4303.41,-3679.86,-2278.87,-2192.08,-1769.02,-1292.55,
456600,-4423.29,-3705.57,-2462.82,-2329.28,-1719.86,-1302.94,
456700,-4032.09,-3614.52,-2722.79,1231.02,-1767.57,-1249.44,
456800,-5227.81,-3866.52,-2525.78,-1901.57,-1819.01,-1234.45,
456900,-4077.77,-3704.05,-2469.52,-1864.33,-1637.94,-1264.76,
457000,-4718.32,-3743.22,-3195.11,-2052.27,-1890.15,-1222.02,
457100,-4624.75,-2021.01,-2351.69,-530.459,-1704.53,-1148.43,
457200,-4289.49,-3594.63,-2668.06,1595.84,-1756.59,-1275.63,
457300,-4181.65,-3812.81,-3237.14,-904.015,-1561.85,-1222.21,
457400,-4321.65,-3723.33,-3018.72,173.861,-1685.7,-1313.59,
457500,-4252.73,-3720.2,-3303.21,-1194.33,-1651.97,-1269.66,
457600,-4063.98,-3697.02,-2480.58,-1457.07,-1862.56,-1301.89,
457700,-4411.23,-3827.9,-3116.78,-2017.36,-1928.66,-1172.05,
457800,-4186.4,-3967.31,-6195.33,1687.54,-1645.94,-1088.67,
457900,-4423.97,-3750.54,-2105.33,-1628.84,-1583.62,-1231.04,
458000,-5331.89,-3314.08,-2991.47,-179.826,-1715.6,-1329.03,
458100,-4262.61,-3363.14,-2569.83,-1480.32,-1622.27,-1399.2,
458200,-4203.96,-3411.85,-3142.6,-2088.85,-1626.76,-1318.42,
458300,-5185.22,-3457.32,-2287.94,-1696.41,-1648.75,-1326.1,
458400,-5237.96,-3792.23,-2894.48,-2016.57,-1752.24,-1372.91,
458500,-4178.01,-3729.21,-5725.14,1506.83,-1692.01,-1014.53,
458600,-4127.85,-3605.24,-2399.86,-2384.99,-1614.25,-1222.15,
458700,-6184.88,-1707.21,-2929.89,-1391.71,-1583.32,-1378.96,
458800,-4078.78,-3669.36,-2465.43,-2184.47,-1646.21,-1151.85,
458900,-4279.31,-3680.85,-2563.63,-731.196,-1588.87,-1306.1,
459000,-4566.77,-3813.77,-2486.42,-2297.36,-1555.07,-1326.6,
459100,-4087.42,-3699.67,-2082.14,-1799.47,-1718.39,-1144.05,
459200,-5236.58,-3869.7,-2699.79,-2112.87,-1785.65,-1317.58,
459300,-4192.72,-3616.73,-2250.64,-1937.06,-2057.85,-588.799,
459400,-4117.75,-3874.84,-4839.62,-316.839,-1654.55,-1245.48,
459500,-4083.23,-3643.05,-2015.27,-1957.8,-1600.16,-1279.24,
459600,-4331.69,-3576.35,-2329.05,-2267.95,-1692.35,-1318.5,
459700,-4157,-3766.25,-2294.16,-2125.37,-1956.69,-1355.62,
459800,-4158.59,-3743.89,-2612.44,-1738.87,-1776.44,-1271.57,
459900,-4029.41,-3837.88,-2440.76,-2252.2,-1620.48,-1378.36,
460000,-4113.97,-3584.16,-2454.21,-2096.08,-1664.22,-1385.17,
460100,-4294.78,-3187.17,-2128.01,-1945.35,-1650.83,-1322.97,
460200,-4392.77,-3782.92,-2960.56,-1631.15,-1648.01,-1355.77,
460300,-4281.86,-3664.32,-2410.13,-2358.7,-1677.03,-1347.43,
460400,-4339.78,-3820.91,-2253.33,-1675.51,-1714.02,-1317.87,
460500,-4093.27,-3944.64,-2835.17,-129.463,-1640.51,-1369.76,
460600,-4250.78,-3666.23,-2316.73,-2048.56,-1650.57,-1376.32,
460700,-4341.17,-3692.77,-2257.07,-2074.26,-1885.89,-1380.19,
460800,-4128.76,-3480.57,-2675.07,-161.013,-1686.21,-1183.57,
460900,-4756.16,-3520.36,-2888.83,-2097.46,-1688.49,-1289.02,
461000,-6469.83,-1303.7,-2448.22,-2423.63,-1580.03,-1266.09,
461100,-4187.25,-3732.21,-2916.95,-2547.7,-1657.15,-1351.81,
461200,-5900.35,-3323.5,-5061.73,263.582,-1671.1,-1210.83,
461300,-4064.61,-3812.24,-5155.64,-2057.65,-1758.07,-1331.38,
